Region,State,Crop,Season,Year,Area,Production_tons,Yield_tpha,Annual_Rainfall,Total_Rainfall,Fertilizer,Pesticide,Avg_Temp
Other,Himachal Pradesh,Horse-gram,Kharif     ,2010,1805.0,1012,0.554,1319.8,302.27,299828.55,433.2,25.189166666666665
Other,Himachal Pradesh,Linseed,Rabi       ,2010,955.0,258,0.275,1319.8,302.27,158635.05,229.2,25.189166666666665
Other,Himachal Pradesh,Maize,Kharif     ,2010,281664.0,641530,2.593333333,1319.8,302.27,46787207.04,67599.36,25.189166666666665
Other,Himachal Pradesh,Masoor,Rabi       ,2010,550.0,343,0.491111111,1319.8,302.27,91360.5,132.0,25.189166666666665
Other,Himachal Pradesh,Moong(Green Gram),Kharif     ,2010,433.0,202,0.505714286,1319.8,302.27,71925.63,103.92,25.189166666666665
Other,Himachal Pradesh,Moth,Kharif     ,2010,16.0,4,0.166666667,1319.8,302.27,2657.76,3.84,25.189166666666665
Other,Himachal Pradesh,Other Kharif pulses,Kharif     ,2010,1838.0,527,0.35,1319.8,302.27,305310.18,441.12,25.189166666666665
Other,Himachal Pradesh,Peas & beans (Pulses),Kharif     ,2010,1250.0,1629,1.310909091,1319.8,302.27,207637.5,300.0,25.189166666666665
Other,Himachal Pradesh,Peas & beans (Pulses),Rabi       ,2010,11713.0,22866,2.026363636,1319.8,302.27,1945646.43,2811.12,25.189166666666665
Other,Himachal Pradesh,Potato,Kharif     ,2010,6411.0,64000,10.688,1319.8,302.27,1064931.21,1538.64,25.189166666666665
Other,Himachal Pradesh,Potato,Rabi       ,2010,3423.0,23328,4.835,1319.8,302.27,568594.53,821.52,25.189166666666665
Other,Himachal Pradesh,Ragi,Kharif     ,2010,2141.0,2082,0.767142857,1319.8,302.27,355641.51,513.84,25.189166666666665
Other,Himachal Pradesh,Rapeseed &Mustard,Rabi       ,2010,8564.0,4260,0.559090909,1319.8,302.27,1422566.04,2055.36,25.189166666666665
Other,Himachal Pradesh,Rice,Kharif     ,2010,75426.0,110238,1.561818182,1319.8,302.27,12529012.86,18102.24,25.189166666666665
Other,Himachal Pradesh,Sesamum,Kharif     ,2010,2890.0,917,0.318888889,1319.8,302.27,480057.9,693.6,25.189166666666665
Other,Himachal Pradesh,Small millets,Kharif     ,2010,5371.0,3113,0.591428571,1319.8,302.27,892176.81,1289.04,25.189166666666665
Other,Himachal Pradesh,Soyabean,Kharif     ,2010,545.0,792,1.444285714,1319.8,302.27,90529.95,130.8,25.189166666666665
Other,Himachal Pradesh,Sugarcane,Whole Year ,2010,1628.0,37107,17.22,1319.8,302.27,270427.08,390.72,25.189166666666665
Other,Himachal Pradesh,Urad,Kharif     ,2010,9616.0,4358,0.575454545,1319.8,302.27,1597313.76,2307.84,25.189166666666665
Other,Himachal Pradesh,Wheat,Rabi       ,2010,346936.0,534707,1.539166667,1319.8,302.27,57629538.96,83264.64,25.189166666666665
Central India,Madhya Pradesh,Arhar/Tur,Kharif     ,2010,638175.0,201663,0.3098,856.3,302.27,106007249.2,153162.0,25.189166666666665
Central India,Madhya Pradesh,Bajra,Kharif     ,2010,200498.0,384154,1.220322581,856.3,302.27,33304722.78,48119.52,25.189166666666665
Central India,Madhya Pradesh,Banana,Whole Year ,2010,8102.0,433263,34.189375,856.3,302.27,1345823.22,1944.48,25.189166666666665
Central India,Madhya Pradesh,Barley,Rabi       ,2010,76570.0,98699,1.7805,856.3,302.27,12719042.7,18376.8,25.189166666666665
Central India,Madhya Pradesh,Castor seed,Kharif     ,2010,5886.0,2730,0.318666667,856.3,302.27,977723.46,1412.64,25.189166666666665
Central India,Madhya Pradesh,Coriander,Whole Year ,2010,174966.0,68864,0.3425,856.3,302.27,29063602.26,41991.84,25.189166666666665
Central India,Madhya Pradesh,Cotton(lint),Kharif     ,2010,586270.0,1006894,1.465555556,856.3,302.27,97385309.7,140704.8,25.189166666666665
Central India,Madhya Pradesh,Cowpea(Lobia),Kharif     ,2010,2872.0,662,0.2088,856.3,302.27,477067.92,689.28,25.189166666666665
Central India,Madhya Pradesh,Cowpea(Lobia),Rabi       ,2010,616.0,146,0.232857143,856.3,302.27,102323.76,147.84,25.189166666666665
Central India,Madhya Pradesh,Dry chillies,Whole Year ,2010,54136.0,131713,1.942244898,856.3,302.27,8992530.96,12992.64,25.189166666666665
Central India,Madhya Pradesh,Garlic,Whole Year ,2010,55537.0,182912,2.303,856.3,302.27,9225251.07,13328.88,25.189166666666665
Central India,Madhya Pradesh,Ginger,Whole Year ,2010,8356.0,10041,1.134883721,856.3,302.27,1388015.16,2005.44,25.189166666666665
Central India,Madhya Pradesh,Gram,Rabi       ,2010,2882264.0,2262577,0.781,856.3,302.27,478772873.0,691743.36,25.189166666666665
Central India,Madhya Pradesh,Groundnut,Kharif     ,2010,201177.0,300558,1.348958333,856.3,302.27,33417511.47,48282.48,25.189166666666665
Central India,Madhya Pradesh,Horse-gram,Kharif     ,2010,19827.0,6506,0.290769231,856.3,302.27,3293462.97,4758.48,25.189166666666665
Central India,Madhya Pradesh,Horse-gram,Rabi       ,2010,100.0,25,0.25,856.3,302.27,16611.0,24.0,25.189166666666665
Central India,Madhya Pradesh,Jowar,Kharif     ,2010,413677.0,585767,1.5472,856.3,302.27,68715886.47,99282.48,25.189166666666665
Central India,Madhya Pradesh,Jowar,Rabi       ,2010,3680.0,5211,1.756428571,856.3,302.27,611284.8,883.2,25.189166666666665
Central India,Madhya Pradesh,Khesari,Rabi       ,2010,52782.0,30033,0.511333333,856.3,302.27,8767618.02,12667.68,25.189166666666665
Central India,Madhya Pradesh,Linseed,Rabi       ,2010,94394.0,33321,0.543695652,856.3,302.27,15679787.34,22654.56,25.189166666666665
Central India,Madhya Pradesh,Maize,Kharif     ,2010,837865.0,1332205,1.3712,856.3,302.27,139177755.1,201087.6,25.189166666666665
Central India,Madhya Pradesh,Masoor,Rabi       ,2010,697685.0,201457,0.312083333,856.3,302.27,115892455.4,167444.4,25.189166666666665
Central India,Madhya Pradesh,Mesta,Whole Year ,2010,370.0,914,2.1625,856.3,302.27,61460.7,88.8,25.189166666666665
Central India,Madhya Pradesh,Moong(Green Gram),Kharif     ,2010,83782.0,29404,0.3646,856.3,302.27,13917028.02,20107.68,25.189166666666665
Central India,Madhya Pradesh,Moong(Green Gram),Rabi       ,2010,2941.0,662,0.179117647,856.3,302.27,488529.51,705.84,25.189166666666665
Central India,Madhya Pradesh,Niger seed,Kharif     ,2010,91857.0,20063,0.252,856.3,302.27,15258366.27,22045.68,25.189166666666665
Central India,Madhya Pradesh,Onion,Whole Year ,2010,56243.0,902250,14.7518,856.3,302.27,9342524.73,13498.32,25.189166666666665
Central India,Madhya Pradesh,Other Kharif pulses,Kharif     ,2010,1983.0,466,0.24,856.3,302.27,329396.13,475.92,25.189166666666665
Central India,Madhya Pradesh,Peas & beans (Pulses),Rabi       ,2010,247181.0,66496,0.312708333,856.3,302.27,41059235.91,59323.44,25.189166666666665
Central India,Madhya Pradesh,Potato,Whole Year ,2010,76482.0,655527,9.318163265,856.3,302.27,12704425.02,18355.68,25.189166666666665
Central India,Madhya Pradesh,Ragi,Kharif     ,2010,283.0,87,0.0775,856.3,302.27,47009.13,67.92,25.189166666666665
Central India,Madhya Pradesh,Rapeseed &Mustard,Rabi       ,2010,725721.0,818613,0.772916667,856.3,302.27,120549515.3,174173.04,25.189166666666665
Central India,Madhya Pradesh,Rice,Kharif     ,2010,1573535.0,1766596,1.211666667,856.3,302.27,261379898.8,377648.4,25.189166666666665
Central India,Madhya Pradesh,Safflower,Rabi       ,2010,376.0,84,0.356666667,856.3,302.27,62457.36,90.24,25.189166666666665
Central India,Madhya Pradesh,Sannhamp,Whole Year ,2010,3629.0,7294,2.000263158,856.3,302.27,602813.19,870.96,25.189166666666665
Central India,Madhya Pradesh,Sesamum,Whole Year ,2010,360426.0,177690,0.5646,856.3,302.27,59870362.86,86502.24,25.189166666666665
Central India,Madhya Pradesh,Small millets,Kharif     ,2010,262854.0,88106,0.356666667,856.3,302.27,43662677.94,63084.96,25.189166666666665
Central India,Madhya Pradesh,Soyabean,Kharif     ,2010,5538358.0,6271666,0.9984,856.3,302.27,919976647.4,1329205.92,25.189166666666665
Central India,Madhya Pradesh,Sugarcane,Whole Year ,2010,48190.0,1960980,31.9975,856.3,302.27,8004840.9,11565.6,25.189166666666665
Central India,Madhya Pradesh,Sunflower,Kharif     ,2010,112.0,49,0.37,856.3,302.27,18604.32,26.88,25.189166666666665
Central India,Madhya Pradesh,Sweet potato,Whole Year ,2010,4278.0,17770,4.420208333,856.3,302.27,710618.58,1026.72,25.189166666666665
Central India,Madhya Pradesh,Tobacco,Whole Year ,2010,134.0,66,0.544,856.3,302.27,22258.74,32.16,25.189166666666665
Central India,Madhya Pradesh,Turmeric,Whole Year ,2010,731.0,423,0.7590625,856.3,302.27,121426.41,175.44,25.189166666666665
Central India,Madhya Pradesh,Urad,Kharif     ,2010,555055.0,213739,0.375306122,856.3,302.27,92200186.05,133213.2,25.189166666666665
Central India,Madhya Pradesh,Urad,Rabi       ,2010,5393.0,2090,0.227647059,856.3,302.27,895831.23,1294.32,25.189166666666665
Central India,Madhya Pradesh,Wheat,Rabi       ,2010,4633125.0,9219781,1.8744,856.3,302.27,769608393.7,1111950.0,25.189166666666665
West India,Maharashtra,Arhar/Tur,Kharif     ,2010,1301900.0,975800,0.70125,1389.0,302.27,216258609.0,312456.0,25.189166666666665
West India,Maharashtra,Bajra,Kharif     ,2010,1034600.0,1123500,0.87,1389.0,302.27,171857406.0,248304.0,25.189166666666665
West India,Maharashtra,Castor seed,Kharif     ,2010,9800.0,4190,0.527368421,1389.0,302.27,1627878.0,2352.0,25.189166666666665
West India,Maharashtra,Cotton(lint),Kharif     ,2010,3941900.0,7472500,1.861538462,1389.0,302.27,654789009.0,946056.0,25.189166666666665
West India,Maharashtra,Gram,Rabi       ,2010,1437900.0,1300200,0.866451613,1389.0,302.27,238849569.0,345096.0,25.189166666666665
West India,Maharashtra,Groundnut,Kharif     ,2010,275200.0,345500,0.9456,1389.0,302.27,45713472.0,66048.0,25.189166666666665
West India,Maharashtra,Groundnut,Summer     ,2010,89300.0,124800,1.405,1389.0,302.27,14833623.0,21432.0,25.189166666666665
West India,Maharashtra,Jowar,Kharif     ,2010,1031700.0,1367500,1.2292,1389.0,302.27,171375687.0,247608.0,25.189166666666665
West India,Maharashtra,Jowar,Rabi       ,2010,3027500.0,2084800,0.859259259,1389.0,302.27,502898025.0,726600.0,25.189166666666665
West India,Maharashtra,Linseed,Rabi       ,2010,39300.0,10314,0.265,1389.0,302.27,6528123.0,9432.0,25.189166666666665
West India,Maharashtra,Maize,Kharif     ,2010,730600.0,2208900,2.230769231,1389.0,302.27,121359966.0,175344.0,25.189166666666665
West India,Maharashtra,Maize,Rabi       ,2010,137600.0,361800,2.514,1389.0,302.27,22856736.0,33024.0,25.189166666666665
West India,Maharashtra,Maize,Summer     ,2010,22300.0,31300,1.26,1389.0,302.27,3704253.0,5352.0,25.189166666666665
West India,Maharashtra,Moong(Green Gram),Kharif     ,2010,553700.0,372400,0.68125,1389.0,302.27,91975107.0,132888.0,25.189166666666665
West India,Maharashtra,Niger seed,Kharif     ,2010,34700.0,7500,0.244736842,1389.0,302.27,5764017.0,8328.0,25.189166666666665
West India,Maharashtra,Other  Rabi pulses,Rabi       ,2010,133000.0,57700,0.483043478,1389.0,302.27,22092630.0,31920.0,25.189166666666665
West India,Maharashtra,Other Kharif pulses,Kharif     ,2010,129400.0,61380,0.449354839,1389.0,302.27,21494634.0,31056.0,25.189166666666665
West India,Maharashtra,Ragi,Kharif     ,2010,120000.0,117500,1.044166667,1389.0,302.27,19933200.0,28800.0,25.189166666666665
West India,Maharashtra,Rapeseed &Mustard,Rabi       ,2010,7700.0,2860,0.414347826,1389.0,302.27,1279047.0,1848.0,25.189166666666665
West India,Maharashtra,Rice,Kharif     ,2010,1486200.0,2625100,1.3116,1389.0,302.27,246872682.0,356688.0,25.189166666666665
West India,Maharashtra,Rice,Summer     ,2010,29500.0,65800,2.388888889,1389.0,302.27,4900245.0,7080.0,25.189166666666665
West India,Maharashtra,Safflower,Rabi       ,2010,172900.0,93900,0.556,1389.0,302.27,28720419.0,41496.0,25.189166666666665
West India,Maharashtra,Sesamum,Kharif     ,2010,52600.0,18830,0.329666667,1389.0,302.27,8737386.0,12624.0,25.189166666666665
West India,Maharashtra,Sesamum,Rabi       ,2010,2900.0,906,0.33,1389.0,302.27,481719.0,696.0,25.189166666666665
West India,Maharashtra,Small millets,Kharif     ,2010,53600.0,27170,0.503448276,1389.0,302.27,8903496.0,12864.0,25.189166666666665
West India,Maharashtra,Small millets,Rabi       ,2010,4476900.0,4750000,1.377575758,1389.0,302.27,743657859.0,1074456.0,25.189166666666665
West India,Maharashtra,Soyabean,Kharif     ,2010,2729100.0,4316100,1.663928571,1389.0,302.27,453330801.0,654984.0,25.189166666666665
West India,Maharashtra,Sugarcane,Whole Year ,2010,964500.0,85691500,73.83961538,1389.0,302.27,160213095.0,231480.0,25.189166666666665
West India,Maharashtra,Sunflower,Kharif     ,2010,68800.0,35000,0.4765,1389.0,302.27,11428368.0,16512.0,25.189166666666665
West India,Maharashtra,Sunflower,Rabi       ,2010,138800.0,89800,0.63047619,1389.0,302.27,23056068.0,33312.0,25.189166666666665
West India,Maharashtra,Sunflower,Summer     ,2010,6300.0,6500,0.976470588,1389.0,302.27,1046493.0,1512.0,25.189166666666665
West India,Maharashtra,Urad,Kharif     ,2010,481700.0,328700,0.713636364,1389.0,302.27,80015187.0,115608.0,25.189166666666665
West India,Maharashtra,Wheat,Rabi       ,2010,1306600.0,2300800,1.709333333,1389.0,302.27,217039326.0,313584.0,25.189166666666665
Other,Manipur,Arhar/Tur,Kharif     ,2010,490.0,508,1.028888889,2160.5,302.27,81393.9,117.6,25.189166666666665
Other,Manipur,Banana,Whole Year ,2010,5899.0,76422,12.94888889,2160.5,302.27,979882.89,1415.76,25.189166666666665
Other,Manipur,Cowpea(Lobia),Kharif     ,2010,890.0,970,1.156666667,2160.5,302.27,147837.9,213.6,25.189166666666665
Other,Manipur,Dry chillies,Whole Year ,2010,8210.0,61661,7.55,2160.5,302.27,1363763.1,1970.4,25.189166666666665
Other,Manipur,Ginger,Kharif     ,2010,2200.0,25443,11.38666667,2160.5,302.27,365442.0,528.0,25.189166666666665
Other,Manipur,Gram,Rabi       ,2010,590.0,470,0.792222222,2160.5,302.27,98004.9,141.6,25.189166666666665
Other,Manipur,Groundnut,Kharif     ,2010,3075.0,2207,0.722222222,2160.5,302.27,510788.25,738.0,25.189166666666665
Other,Manipur,Maize,Kharif     ,2010,18520.0,33510,1.74,2160.5,302.27,3076357.2,4444.8,25.189166666666665
Other,Manipur,Maize,Rabi       ,2010,3850.0,8000,2.051111111,2160.5,302.27,639523.5,924.0,25.189166666666665
Other,Manipur,Masoor,Rabi       ,2010,480.0,379,0.785555556,2160.5,302.27,79732.8,115.2,25.189166666666665
Other,Manipur,Moong(Green Gram),Kharif     ,2010,390.0,399,1.033333333,2160.5,302.27,64782.9,93.6,25.189166666666665
Other,Manipur,Other  Rabi pulses,Rabi       ,2010,5070.0,4218,0.821111111,2160.5,302.27,842177.7,1216.8,25.189166666666665
Other,Manipur,Other Kharif pulses,Kharif     ,2010,1450.0,1619,1.177777778,2160.5,302.27,240859.5,348.0,25.189166666666665
Other,Manipur,Peas & beans (Pulses),Rabi       ,2010,16110.0,14118,0.876666667,2160.5,302.27,2676032.1,3866.4,25.189166666666665
Other,Manipur,Potato,Whole Year ,2010,13650.0,114000,8.286666667,2160.5,302.27,2267401.5,3276.0,25.189166666666665
Other,Manipur,Rapeseed &Mustard,Rabi       ,2010,26750.0,20850,0.79,2160.5,302.27,4443442.5,6420.0,25.189166666666665
Other,Manipur,Rice,Kharif     ,2010,212680.0,480240,1.945555556,2160.5,302.27,35328274.8,51043.2,25.189166666666665
Other,Manipur,Soyabean,Kharif     ,2010,4675.0,3635,0.758888889,2160.5,302.27,776564.25,1122.0,25.189166666666665
Other,Manipur,Sugarcane,Whole Year ,2010,5200.0,301310,59.03444444,2160.5,302.27,863772.0,1248.0,25.189166666666665
Other,Manipur,Turmeric,Whole Year ,2010,1440.0,16323,11.22666667,2160.5,302.27,239198.4,345.6,25.189166666666665
Other,Manipur,Urad,Kharif     ,2010,1500.0,1710,1.21,2160.5,302.27,249165.0,360.0,25.189166666666665
Other,Manipur,Wheat,Rabi       ,2010,2100.0,5250,2.475,2160.5,302.27,348831.0,504.0,25.189166666666665
Other,Mizoram,Arhar/Tur,Kharif     ,2010,175.0,149,0.873333333,2738.7,302.27,29069.25,42.0,25.189166666666665
Other,Mizoram,Cotton(lint),Kharif     ,2010,151.0,113,0.6425,2738.7,302.27,25082.61,36.24,25.189166666666665
Other,Mizoram,Cowpea(Lobia),Kharif     ,2010,1381.0,1786,1.145,2738.7,302.27,229397.91,331.44,25.189166666666665
Other,Mizoram,Cowpea(Lobia),Rabi       ,2010,222.0,310,1.47,2738.7,302.27,36876.42,53.28,25.189166666666665
Other,Mizoram,Maize,Kharif     ,2010,8721.0,13055,1.62125,2738.7,302.27,1448645.31,2093.04,25.189166666666665
Other,Mizoram,Maize,Rabi       ,2010,284.0,445,2.362,2738.7,302.27,47175.24,68.16,25.189166666666665
Other,Mizoram,Onion,Rabi       ,2010,3.0,9,3.0,2738.7,302.27,498.33,0.72,25.189166666666665
Other,Mizoram,Other  Rabi pulses,Rabi       ,2010,1311.0,2670,1.5825,2738.7,302.27,217770.21,314.64,25.189166666666665
Other,Mizoram,Other Kharif pulses,Kharif     ,2010,810.0,1069,1.02125,2738.7,302.27,134549.1,194.4,25.189166666666665
Other,Mizoram,Potato,Kharif     ,2010,415.0,3610,6.7,2738.7,302.27,68935.65,99.6,25.189166666666665
Other,Mizoram,Potato,Rabi       ,2010,16.0,89,5.56,2738.7,302.27,2657.76,3.84,25.189166666666665
Other,Mizoram,Rapeseed &Mustard,Rabi       ,2010,378.0,303,0.9525,2738.7,302.27,62789.58,90.72,25.189166666666665
Other,Mizoram,Rice,Autumn     ,2010,28562.0,26499,0.92625,2738.7,302.27,4744433.82,6854.88,25.189166666666665
Other,Mizoram,Rice,Kharif     ,2010,12123.0,20697,1.495,2738.7,302.27,2013751.53,2909.52,25.189166666666665
Other,Mizoram,Rice,Rabi       ,2010,7.0,6,0.86,2738.7,302.27,1162.77,1.68,25.189166666666665
Other,Mizoram,Sesamum,Kharif     ,2010,1362.0,770,0.4875,2738.7,302.27,226241.82,326.88,25.189166666666665
Other,Mizoram,Soyabean,Kharif     ,2010,1401.0,2653,1.6225,2738.7,302.27,232720.11,336.24,25.189166666666665
Other,Mizoram,Sugarcane,Whole Year ,2010,1418.0,7900,5.5975,2738.7,302.27,235543.98,340.32,25.189166666666665
Other,Mizoram,Tapioca,Kharif     ,2010,278.0,1080,6.6975,2738.7,302.27,46178.58,66.72,25.189166666666665
Other,Mizoram,Tobacco,Whole Year ,2010,240.0,155,0.565,2738.7,302.27,39866.4,57.6,25.189166666666665
Other,Nagaland,Arhar/Tur,Kharif     ,2010,2500.0,2130,0.831818182,1771.8,302.27,415275.0,600.0,25.189166666666665
Other,Nagaland,Bajra,Kharif     ,2010,650.0,560,0.866363636,1771.8,302.27,107971.5,156.0,25.189166666666665
Other,Nagaland,Barley,Rabi       ,2010,460.0,730,1.589090909,1771.8,302.27,76410.6,110.4,25.189166666666665
Other,Nagaland,Castor seed,Kharif     ,2010,270.0,180,0.626666667,1771.8,302.27,44849.7,64.8,25.189166666666665
Other,Nagaland,Cotton(lint),Kharif     ,2010,100.0,50,0.5,1771.8,302.27,16611.0,24.0,25.189166666666665
Other,Nagaland,Gram,Rabi       ,2010,720.0,510,0.706363636,1771.8,302.27,119599.2,172.8,25.189166666666665
Other,Nagaland,Groundnut,Kharif     ,2010,730.0,740,1.008,1771.8,302.27,121260.3,175.2,25.189166666666665
Other,Nagaland,Horse-gram,Kharif     ,2010,330.0,330,1.011818182,1771.8,302.27,54816.3,79.2,25.189166666666665
Other,Nagaland,Jowar,Kharif     ,2010,120.0,110,0.934,1771.8,302.27,19933.2,28.8,25.189166666666665
Other,Nagaland,Jute,Kharif     ,2010,3000.0,5400,1.8,1771.8,302.27,498330.0,720.0,25.189166666666665
Other,Nagaland,Linseed,Rabi       ,2010,5700.0,4580,0.807272727,1771.8,302.27,946827.0,1368.0,25.189166666666665
Other,Nagaland,Maize,Kharif     ,2010,63430.0,124200,1.958181818,1771.8,302.27,10536357.3,15223.2,25.189166666666665
Other,Nagaland,Maize,Rabi       ,2010,5000.0,9800,1.956666667,1771.8,302.27,830550.0,1200.0,25.189166666666665
Other,Nagaland,Masoor,Rabi       ,2010,1970.0,1500,0.762222222,1771.8,302.27,327236.7,472.8,25.189166666666665
Other,Nagaland,Mesta,Kharif     ,2010,1550.0,2970,1.92,1771.8,302.27,257470.5,372.0,25.189166666666665
Other,Nagaland,Moong(Green Gram),Kharif     ,2010,200.0,190,0.98625,1771.8,302.27,33222.0,48.0,25.189166666666665
Other,Nagaland,Peas & beans (Pulses),Kharif     ,2010,2150.0,2680,1.25,1771.8,302.27,357136.5,516.0,25.189166666666665
Other,Nagaland,Potato,Kharif     ,2010,2750.0,34990,12.74,1771.8,302.27,456802.5,660.0,25.189166666666665
Other,Nagaland,Potato,Rabi       ,2010,3500.0,43410,12.40285714,1771.8,302.27,581385.0,840.0,25.189166666666665
